kml_name;kml_description;longitude;latitude;height
Firmum Picenum;ItalyLatin colonyfounded ~ 264 BC;13.71681812;43.16097231;0
Faenza;ItalyRoman;11.88307234;44.28537678;0
Olbia;ItalySardiniaGreek (Ionian);9.498478513;40.92657464;0
Roman villa;ItalySardina;8.628698522;40.87198112;0
Nora;ItalySardinaPhoenician;9.015710472;38.98451208;0
Caralis;ItalySardinaPhoenician;9.11296698;39.2217809;0
Othoca;Italy(Sardina)Phoenician;8.606319724;39.8776197;0
Tharros;ItalySardinaPhoenician;8.441034908;39.87310232;0
Sulcis;ItalySardinaPhoenician;8.456020153;39.06373763;0
Monte Sirai;ItalySardinaPhoenician;8.488824432;39.17773695;0
Terme Romane - Fordongianus;ItalySardina;8.807944469;39.99692905;0
Sarcapos;Italy(Sardina);9.575278795;39.42012295;0
Porto Torres;ItalySardina;8.398111964;40.83510462;0
Nuraghe 'Arrubiu' - Orroli;ItalySardena;9.29776506;39.66220796;0
Su Nuraxi di Barumini;ItalySardina;8.991116331;39.70590111;0
Cornus;ItalySardina;8.508193374;40.09351825;0
Nursia;ItalySabian;13.09379944;42.79399332;0
Interamna;ItalySabini;12.6469338;42.5593473;0
Reate;ItalySabine;12.85869432;42.40192245;0
Bovaiamom (Bovianum);ItalySamnite (Pentri);14.47154542;41.48362994;0
Malowent(Beneventum);ItalySamnite (Hirpini);14.77654114;41.1310309;0
Cluviae;ItalySamnite (Caraceni);14.29124563;42.11817543;0
Iuvanum;ItalySamnite (Caraceni);14.24998046;41.99750095;0
Caudium;ItalySamnite (Caudini);14.64019052;41.06502199;0
Aquilonia;ItalySamnite;15.47556629;40.98728105;0
Larino;ItalySamnite;14.91225688;41.79935122;0
Ascoli Satriano;ItalySatriani;15.5623386;41.20620228;0
Naulochus;Italy(Sicily)Greek;15.42969813;38.2298174;0
Calacte;Italy(Sicily);14.44116436;38.02395903;0
Minoa(Eraclea);Italy(Sicily);13.28276338;37.39337907;0
Naxos;Italy(Sicily)Greek;15.27044261;37.8227226;0
Zancle(Messene);Italy(Sicily)Greek;15.55650612;38.19164387;0
Mylae;Italy(Sicily)Greek;15.23989578;38.21791367;0
Phintias;Italy(Sicily);13.93356288;37.09997115;0
Catania;Italy(Sicily)Greek;15.08584351;37.50204846;0
Syracuse;Italy(Sicily)Greekfounded ~ 733 BC;15.28446425;37.06713415;0
Himera;Italy(Sicily)Greekfounded ~ 648 BC;13.69368309;37.98780232;0
Selinunte;Italy(Sicily)Greek;12.82523562;37.58280424;0
Acragas(Agrigentum);Italy(Sicily)Greekfounded ~ 581 BC;13.58577198;37.291836;0
Gela;Italy(Sicily)GreekFounded ~ 688 BC;14.26002722;37.06152851;0
Therae Selinuntinae(Aquae Labrodes);Italy(Sicily)Greek;13.07944002;37.5078295;0
Camarina;Italy(Sicily)Greekfounded ~ 599 BC;14.451029;36.86958084;0
Megara Hyblaea;Italy(Sicily)Greek(Dorian);15.18248965;37.20370506;0
Centuripae;Italy(Sicily)Sicelian;14.74316264;37.62265509;0
Agyrion;Italy(Sicily)Secelian;14.52255105;37.6573306;0
Licodia;Italy(Sicily)Sicelian;14.704317;37.15750867;0
Netum;Italy(Sicily)Sicilian;15.04960217;36.96432997;0
Entella;Italy(Sicily)Elymian;13.18444205;37.72801529;0
Segesta;Italy(Sicily)Elymian;12.84002107;37.94071586;0
Neve;Italy(Sicily)Elymian;12.7873547;37.86353439;0
Salemi;Italy(Sicily)Elymian;12.80201285;37.81860834;0
Eryx(Iruka);Italy(Sicily)ElymianPhoenician;12.58700984;38.03741068;0
Drepanon;Italy(Sicily)Elymian;12.51541426;38.01652342;0
Casteddammari;Italy(Sicily)Elymian port;12.88190219;38.02839373;0
Untitled Placemark;Italy(Sicily)Phoenician fort;14.06365028;37.48872072;0
Solus(Soluntum);Italy(Sicily)Phoenician;13.53262387;38.09218367;0
Lilybaeum;Italy(Sicily)Phoenician FortFounded ~ 396 BC;12.42931391;37.8022651;0
Motya;Italy(Sicily)Phoenician Fort;12.46964416;37.87010304;0
Panormus;Italy(Sicily)Phoenican;13.36340315;38.11780798;0
Akrai(Acrae);Italy(Sicily)Siculian;14.89468721;37.05787253;0
Halaesa;Italy(Sicily)Siculian;14.26278119;37.99800644;0
Hybla Gereatis;Italy(Sicily)Siculian;14.89694876;37.57092698;0
Aluntium;Italy(Sicily);14.70002247;38.07350008;0
Apollonia;Italy(Sicily);14.14590026;37.99328425;0
Enguium;Italy(Sicily);14.20472326;37.79717637;0
Capitium;Italy(Sicily);14.47930666;37.8486955;0
Echetla;Italy(Sicily);14.63488497;37.21691535;0
Caltagirone;Italy(Sicily);14.51233704;37.23790447;0
Bidis;Italy(Sicily);14.74975523;37.16188929;0
Thermae;Italy(Sicily)may of been a Carthagian encampmentGreek resettlement next to Himera;13.69751116;37.98405083;0
Morgantina;Italy(Sicily);14.47941561;37.43084637;0
Henna;Italy(Sicily);14.27593018;37.56538422;0
Taormina;Italy(Sicily);15.29586587;37.85303325;0
Cephaloedium;Italy(Sicily);14.02466261;38.03759167;0
Tyndaris;Italy(Sicily);15.04458639;38.1449013;0
Iato;Italy(Sicily);13.19800857;37.96735284;0
Grotta Calafarina;Italy(Sicily);15.11733748;36.72154798;0
Thapsos;Italy(Sicily);15.2306133;37.15845322;0
Engynum;Italy(Sicily);14.39671229;37.74865201;0
Ariminum;ItalyUmbrian;12.57645143;44.05604705;0
Asisium;ItalyUmbrian;12.61649082;43.07037729;0
Montefalco;ItalyUmbrian;12.65059234;42.89280663;0
Tarsina;ItalyUmbrian;12.78372766;43.23098998;0
Tutere;ItalyUmbrian;12.40684471;42.78058386;0
Foligno;ItalyUmbrian;12.70292436;42.95629449;0
Nocera;ItalyUmbrian;12.7896084;43.11157156;0
Perusia;ItalyUmbrianEtrurian city;12.38650469;43.11184418;0
Clevsin;ItalyUmbrianEtruscan City;11.94748016;43.0164279;0
Chianciano;ItalyUmbrianEturian;11.83167875;43.0584615;0
Trevi;ItalyUmbrian;12.74649683;42.87757575;0
Camerinum;ItalyUmbrian;13.06645523;43.13421069;0
Ameria;ItalyUbrianEtruscan city;12.41284279;42.55779587;0
Capri;Italy;14.242926;40.55091;0
Surrentum;Italy;14.37419986;40.62524421;0
Nuceria Alfaterna;Italy;14.642815;40.746094;0
Stabiae;Italy;14.48143814;40.69397175;0
Misenum;Italy;14.08407749;40.78684304;0
Atella;Italy;14.2610032;40.96112613;0
Oplontis;Italy;14.45260227;40.75441868;0
Ostuni;Italy;17.57739789;40.73080584;0
Posillipo;Italy;14.18487349;40.79446062;0
Baia;Italy;14.06996065;40.81682105;0
Campsa;Italy;15.33795215;40.85799347;0
Liternum;Italy;14.02976684;40.92109569;0
Urbisaglia;Italy;13.37761258;43.19705908;0
Salernum;Italy;14.75715984;40.6799224;0
Scidrus;Italy;15.63615052;40.07320111;0
Forum Popilii(Polla);Italy;15.49708442;40.51754853;0
Volcei;Italy;15.37777549;40.63406727;0
Aeclanum(Mirabella Eclana);Italy;14.99452749;41.041662;0
Grumum;Italy;16.70846258;41.01308516;0
Ceglie;Italy;17.51854401;40.64679567;0
Hyria(Uria);Italy;17.64694237;40.49856725;0
Caelia;Italy;16.86735109;41.06299805;0
Numistro;Italy;15.48840439;40.75341497;0
Venusia;Italy;15.82693618;40.96947144;0
Polignano(Neapolis);Italy;17.22216029;40.99394954;0
Forentum;Italy;15.85526828;40.85895332;0
Bantia;Italy;16.01332745;40.86182265;0
Aceruntia;Italy;15.94109285;40.79714891;0
Mandonion;Italy;17.6383218;40.4040266;0
Ercula;Italy;14.98828913;40.3508553;0
Atina;Italy;15.55075123;40.45541699;0
Grumentum;Italy;15.90641784;40.28450803;0
Sinuessa(Mondragone);Italy;13.89535279;41.11541253;0
Villa Hadriana;Italy;12.77463557;41.94285922;0
Tusculum;Italy;12.70982297;41.79842056;0
Ostia;Italy;12.28822842;41.75461695;0
Tibur;Italy;12.79778998;41.96190566;0
Palestrina;Italy;12.89122954;41.83888076;0
Zagarolo;Italy;12.81932765;41.85862408;0
Nemi;Italy;12.71606743;41.72040473;0
Albinia;Italy;11.20069188;42.50606239;0
Formia;Italy;13.59873708;41.25382842;0
Gaeta;Italy;13.57831797;41.21023449;0
Sperlonga;Italy;13.44576499;41.25382029;0
Tarracina(Anxur);Italy;13.2531259;41.29237407;0
Rusellae;Italy;11.14931478;42.81965255;0
Populonium;Italy;10.49120516;42.98931084;0
Cosa;Italy;11.29223915;42.41581283;0
Antium;Italy;12.63093738;41.45041414;0
Falesia;Italy;10.52339611;42.92945386;0
Tegianum;Italy;15.54073361;40.37879156;0
Fundi;Italy;13.43418081;41.35470403;0
Aricia;Italy;12.67198982;41.71967856;0
Potentia;Italy;15.80297679;40.63799271;0
Caudium(Arpaia);Italy;14.55103574;41.03819137;0
Anxia;Italy;15.92467197;40.51675176;0
Castra Albana;Italy;12.66540742;41.73263799;0
Aquino;Italy;13.69587219;41.49661327;0
Cales;Italy;14.13596175;41.19967687;0
Brundisium;Italy;17.94781307;40.63824595;0
Venafrum;Italy;14.04451604;41.48498502;0
Volterra;Italy;10.86093307;43.40262378;0
Rhegium;Italy;15.64365708;38.10932331;0
Histonium;Italy;14.71287118;42.11449686;0
Cannae;Italy;16.15624032;41.29231231;0
Falerii Novi;Italy;12.36059257;42.30276323;0
Pompei;Italy;14.48595099;40.75026635;0
Herculaneum;Italy;14.34799051;40.80619744;0
Sarno;Italy;14.60579387;40.82641516;0
Abella;Italy;14.60494622;40.96116854;0
Capua(Casilium);Italy;14.25765053;41.08745342;0
Nola;Italy;14.52397935;40.92521013;0
Nocera Superiore;Italy;14.66354097;40.7401524;0
Minturnae;Italy;13.76709142;41.24938023;0
Casinum;Italy;13.82387752;41.48345789;0
Teanum;Italy;14.06803236;41.24754225;0
Lupia;Italy;18.17311303;40.35395709;0
Abellinum;Italy;14.79303545;40.91501036;0
Portus Maurici;Italy;8.015900913;43.87715263;0
Alba Pompeia;Italy;8.035804715;44.70027373;0
Vercellae;Italy;8.426375032;45.32747982;0
Cremona;Italy;10.02108822;45.13295867;0
Laus Pompeia;Italy;9.501651773;45.31411665;0
Aquae Statiellae;Italy;8.467305307;44.67451383;0
Laumellum;Italy;8.795616828;45.12049971;0
Rigomagus;Italy;8.296300967;45.19524856;0
Ticinian(Papia);Italy;9.156617047;45.18516467;0
Forum Fulvii;Italy;8.612962477;44.91469602;0
Portus Veneris;Italy;9.836160816;44.05226776;0
Iria;Italy;9.008670014;44.99386936;0
Retovium;Italy;9.036278709;44.94877001;0
Dertona;Italy;8.864273273;44.89501029;0
Bodetia;Italy;9.721839578;44.22415852;0
Pistoria;Italy;10.91694922;43.9328584;0
Clastidium;Italy;9.123669133;45.01211588;0
Segesta;Italy;9.398009841;44.27312229;0
Monilia;Italy;9.491279978;44.23837635;0
Crixia;Italy;8.309067605;44.48611473;0
Savo;Italy;8.474837034;44.30819619;0
Vada Sabatia;Italy;8.437080478;44.26993641;0
Amiternum;Italy;13.30886899;42.40208718;0
Calanicum;Italy;8.291420586;44.36611229;0
Taggia;Italy;7.852895368;43.86090227;0
Vicentia;Italy;11.54785604;45.54884246;0
Verona;Italy;10.99643041;45.44343859;0
Trento;Italy;11.12357783;46.06669972;0
Bauzanum;Italy;11.35660048;46.49553204;0
Mantua;Italy;10.79370953;45.15972267;0
Brixia;Italy;10.22601206;45.54151011;0
Regium(Lepidum);Italy;10.63287547;44.69880024;0
Brixellum;Italy;10.51518547;44.90228741;0
Tannetum;Italy;10.45435821;44.7724554;0
Fidertia;Italy;10.06124711;44.86407941;0
Teate;Italy;14.16328937;42.34605891;0
Albingaunum;Italy;8.214918055;44.04824308;0
Taurinorum(Turin);Italy;7.685971458;45.07438538;0
Industria;Italy;8.024156546;45.15855634;0
Libarna;Italy;8.86736586;44.70841829;0
Genoa;Italy;8.927781356;44.41172643;0
Aquae Pisanae;Italy;10.43994982;43.76419165;0
Veleia;Italy;9.722577915;44.78526787;0
Portus Delphini;Italy;9.209894864;44.30334356;0
Hasta;Italy;8.208081573;44.90117884;0
Pisae;Italy;10.39742746;43.71729987;0
Portus Pisaus;Italy;10.31334945;43.56177228;0
Parma;Italy;10.33172871;44.80302056;0
Plancentia;Italy;9.69064708;45.05196964;0
Cori;Italy;12.91605294;41.64317664;0
Herdonia;Italy;15.62286441;41.31052518;0
Segni;Italy;13.02439232;41.69315143;0
Turenum;Italy;16.41726353;41.28037819;0
Pietrabbondante;Italy;14.38711052;41.74000756;0
Arpi ?;Italy;15.54279454;41.53187583;0
Netium(Natolium);Italy;16.67406075;41.18845813;0
Bovino(Vibinum);Italy;15.34221122;41.25161181;0
Ruvo;Italy;16.48908774;41.11744342;0
Accadia;Italy;15.331088;41.15759094;0
Alexina(Lesina);Italy;15.35166376;41.86559572;0
Ariano;Italy;15.09075386;41.15385645;0
Lucera;Italy;15.33686507;41.50768977;0
Barduos;Italy;16.28288689;41.32037651;0
Altilia;Italy;16.55287914;40.82800412;0
Cupra Marittima;Italy;13.85989794;43.02775472;0
Mola;Italy;17.09025282;41.05866975;0
Pulo(Molfetta);Italy;16.59926479;41.20552224;0
Aternum;Italy;14.21529078;42.4658224;0
Ortona;Italy;14.40539261;42.35749414;0
Cingulum;Italy;13.21633683;43.37448748;0
Fidenes;Italy;12.5136887;41.97366381;0
Numana;Italy;13.62177848;43.51131818;0
Tinna;Italy;13.77719993;43.22863824;0
Picentia;Italy;14.80160127;40.66566494;0
Puteoli;Italy;14.12314134;40.82566819;0
Vicus Elbii;Italy;12.10627136;42.41766941;0
Astura;Italy;12.76509377;41.40886955;0
Lucus Feronia;Italy;12.59581847;42.13077371;0
Carsulae;Italy;12.55896849;42.639688;0
Ocriculum;Italy;12.4658783;42.41365569;0
Spoletium;Italy;12.73809379;42.73951436;0
Luco dei Marsi;Italy;13.47205642;41.95864961;0
Ravenna;Italy;12.1972176;44.41660426;0
Vicus ad Martis;Italy;12.52313969;42.77576925;0
Forum Livii;Italy;12.04021456;44.22202278;0
Forum Gallorum;Italy;11.05234543;44.59493016;0
Trimerus Isles;Italy;15.50504964;42.12062852;0
Oderzo;Italy;12.49478396;45.78153599;0
Celano;Italy;13.54736225;42.08486506;0
Altinum;Italy;12.40203585;45.54800651;0
Concordia;Italy;12.8443118;45.75623208;0
Mestre;Italy;12.24377442;45.49598229;0
Caesena;Italy;12.24203273;44.13801547;0
Deruta;Italy;12.4153953;42.98404393;0
Nepet;Italy;12.34875009;42.24206894;0
Udine;Italy;13.23316511;46.06476039;0
Sentinum;Italy;12.85262801;43.4186441;0
Surpicanum;Italy;13.2960051;42.77290932;0
Septempeda;Italy;13.17660752;43.23081115;0
Ardelica;Italy;10.69412246;45.43789424;0
Desenzano del Garda;Italy;10.54012975;45.47090089;0
Sirmione;Italy;10.60786352;45.49248646;0
Cale;Italy;12.65001088;43.54576812;0
Forum Sempronii;Italy;12.81726127;43.69227322;0
Clavenna;Italy;9.400155612;46.32026271;0
Castrum Truentinum;Italy;13.90373384;42.91394935;0
Tergeste(Trieste);ItalyVenetic;13.77294826;45.65006041;0
Tarvisium;ItalyVeneti;12.24515625;45.66536175;0
Patavium;ItalyVeneti;11.86574552;45.40586003;0
Caere;ItalyVillanovan City;12.09913029;41.99789375;0
Setia;ItalyVolscan;13.05849265;41.49870929;0
Sora;ItalyVolscian;13.61562979;41.71855953;0
Pinna;ItalyVestini;13.92880239;42.45686974;0
Sulmo;ItalyPeligni;13.925769;42.04693397;0
Monoecus;Monaco;7.421212022;43.73795355;0
Bugibba;;14.41811996;35.95473019;0
Valletta;;14.50868198;35.89530426;0
Hypogeum;;14.50836568;35.87362599;0
Tas-Silg;;14.55216616;35.84602419;0
Victoria;;14.23943584;36.04651033;0
Aeminium;PortugalRoman;-8.426382221;40.20878489;0
Palmella;Portugal;-8.900905208;38.56884247;0
Luz;Portugal;-8.730615027;37.08659211;0
Milreu;Portugal;-7.904170329;37.09520392;0
Alpesa;Portugal;-7.163657229;38.88016286;0
Castro Marim;Portugal;-7.441588283;37.21855687;0
Vilamoura;PortugalRoman;-8.128345223;37.075383;0
Villa ?ulica;PortugalRoman;-7.845267162;38.22366522;0
Abicada Roman Vila;Portugal;-8.597394784;37.15205036;0
Mir?briga;PortugalCeltici;-8.684170339;38.00961644;0
Sesimbriga;Portugal;-9.101639106;38.44360606;0
Porto;Portugal;-8.612778823;41.14728992;0
Bracara;Portugal;-8.425895489;41.54958699;0
Cale;Portugal;-8.633048045;41.13156626;0
Camina;PortugalPhoenician port;-8.838006038;41.87746279;0
Myrtilis;PortugalPhoenician;-7.664103801;37.637197;0
Cerro do Cavaco;PortugalPhoenician;-7.966262094;37.21508968;0
Lacobriga (Lagos);PortugalPhoenician;-8.672591692;37.10107932;0
Baal Saphon;PortugalPhoenician;-7.648756172;37.1253591;0
Silves;PortugalPhoenician;-8.43914993;37.18899356;0
Almaraz;PortugalPhoenician;-9.158452;38.680301;0
Ossonoba;PortugalPhoenician;-7.934469054;37.01304055;0
Portus Hanibalis;PortugalPhoenicianfounded ~ 550 BC;-8.533060283;37.12601003;0
Keition (Salatia);Portugal;-8.513225471;38.3726065;0
Troia;Portugal;-8.884342304;38.48623592;0
Serpa;Portugal;-7.595964757;37.94157863;0
Beja;Portugal;-7.865001523;38.01461742;0
Sinus;Portugal;-8.869259292;37.95870676;0
Olisipo(Lisbon);Portugal;-9.136270588;38.70731136;0
Castro de S. Louren?o;PortugalBracari;-8.76141343;41.55594718;0
Elbocoris;Portugal;-7.893594795;40.36115663;0
Esta??o Arqueol?gica da Ro?a do Casal do Meio;Portugal;-9.039465462;38.45864687;0
Conimbriga;Portugal;-8.494745127;40.09891084;0
Evora;Portugal;-7.9070412;38.57252687;0
Chaves (Aqu? Flavi?);Portugal;-7.465437494;41.74093646;0
Vila Vi?osa;Portugal;-7.416908304;38.77802357;0
Monsaraz;Portugal;-7.380951081;38.44192513;0
Campo Maior;Portugal;-7.070163927;39.01156264;0
San Marino;San Marino;12.44806985;43.93263809;0
Fiorentino;San Marino;12.45720602;43.91036124;0
Domagnano;San Marino;12.4679664;43.94864892;0
Palma;Spain;2.649396768;39.57022273;0
Aquilae;SpainRoman;-1.581731422;37.40512779;0
Italica;Spain;-6.040764835;37.44134335;0
Legio VII Gemina;Spain;-5.571937045;42.60151147;0
Berones;Spain;-2.446300412;42.46692408;0
Matrice;Spain;-3.718722821;40.405448;0
Vigo;Spain;-8.726517126;42.23130063;0
San Sebasti?n;Spain;-1.987966754;43.32428451;0
C?ceres;SpainRomanfounded ~ 25 BC;-6.371437532;39.47435353;0
Tude;Spain;-8.64436224;42.04631279;0
Segobriga;Spain;-2.81242435;39.88518778;0
Novelda;Spain;-0.77256565;38.38220574;0
Hienipo;Spain;-5.842282152;37.33561523;0
Ilici;Spain;-0.694217557;38.24004932;0
Zacynthus(Saguntum);SpainGreek;-0.257406049;39.67432161;0
Hemeroscopium;SpainGreekIonian;0.107573872;38.83439908;0
Emporiae;SpainGreekIonian city;3.119595898;42.13363479;0
Akra Leuka(Alonae);SpainGreekIonian;-0.42763194;38.3695924;0
Rhode;SpainGreek;3.177125766;42.26364676;0
Iru?a-Veleia;SpainBasque;-2.787449031;42.84213227;0
Naiara;Spain;-2.733473045;42.41745316;0
Aranz;SpainBasque?;-3.605557271;40.03570596;0
Oiasso;SpainBasque;-2.001753167;43.31340891;0
Iru?a;SpainVascones (Basque);-1.645099803;42.81701747;0
Calagurris;Spain;-1.959357142;42.30061719;0
Atxa;SpainBasque;-2.668463025;42.84742239;0
Fuerteventura;Spain(Canary Islands)Phoenician;-13.86830592;28.69161407;0
Lanzarote;Spain(Canary Islands)Phoenician;-13.45964651;29.09941482;0
Valeria;Spain;-2.150111302;39.80839576;0
Numancia;Spain;-2.444221233;41.80990742;0
Ar?vaca;Spain;-3.087092711;41.57539869;0
Burgos;Spain;-3.700611958;42.34185925;0
Noega;Spain;-5.704138397;43.56974753;0
Fort Vet?n;Spain;-5.525480058;40.35733615;0
Castro de Xaz;SpainCeltic;-8.325114787;43.35265929;0
Darek;Spain;-1.413329979;41.11424621;0
Segovia;Spain;-4.115556152;40.94399385;0
Compostela;Spain;-8.54295812;42.88058132;0
Lucus;Spain;-7.555676237;43.01055617;0
Castro de Santa Tegra;Spain;-8.869673949;41.89262816;0
Lobadiz;SpainCeltic;-8.328872396;43.50805185;0
Saldyva;SpainCeltiberian;-0.876849484;41.6549031;0
El Argar (Antas, Almer?a);SpainEl Argar;-1.919364255;37.24502583;0
Cuesta del Negro;SpainEl Argar;-3.212164197;37.32738166;0
Cerro de la Virgen de Orce;SpainEl Argar;-2.500854093;37.7270959;0
Cerro de la Encina;SpainEl Argar;-3.543994611;37.13460187;0
Lugarico Viejo;SpainEl Argar;-1.956622371;37.25403828;0
Puntarr?n Chico;SpainEl Argar;-1.095910208;37.98566895;0
Fuente ?lamo, Almeria;SpainEl Argar;-1.857998546;37.32944228;0
Berga;SpainIberian;1.844676395;42.10164875;0
Calagurris Fibularia;SpainIberian;-0.611405948;42.32566662;0
Lerida;SpainIberian;0.626666058;41.61492374;0
Gerunda;SpainIberian;2.82435597;41.98657149;0
Bolskan;SpainIberian;-0.407971027;42.13978915;0
Ullastret;SpainIberian;3.079307417;42.00625904;0
Mahon;Spain(Minorica);4.215160515;39.8927933;0
Abyla;SpainPhonician;-5.314850598;35.88845491;0
Rusadir;SpainPhoenician;-2.941346006;35.2907075;0
Pollentia;SpainPhoenician;3.122657193;39.84963226;0
Murgis-Akra;SpainPhoenician;-1.850910974;37.14007088;0
Carmo;SpainPhoenician;-5.643237634;37.46824572;0
Ibiza;SpainPhoenician;1.435196226;38.90787794;0
Qart Hadast (Cartagena);SpainPhoenicianFounded ~ 230 BC;-0.981351664;37.60058199;0
Tarraco(Tarchon);SpainPhoenician;1.252043454;41.11527233;0
Lepriptza;SpainPhoenician;-6.078402544;36.91929004;0
Barcelona;SpainPhoenician;2.178540484;41.38173231;0
Malaca;SpainPhoenician;-4.415417213;36.72045509;0
Abdera;SpainPhoenician;-3.019354218;36.74669278;0
Seville(Hispolis);SpainPhoenician;-5.997558789;37.38963126;0
Tarshish;SpainPhoenician;-7.118962177;37.6000959;0
Gadir(Cadiz);SpainPhoenician;-6.294031679;36.52852839;0
Torre de Do?a Blanca;SpainPhoenician;-6.160037165;36.62829132;0
Carteia;SpainPhoenician;-5.411186872;36.18259307;0
Onoba(Huelva);SpainPhoenician;-6.947464449;37.26006272;0
Sexi;SpainPhoenician;-3.690740357;36.73454042;0
Lepe;SpainPhoenician;-7.203978991;37.25577169;0
Tritrium Magallum;Spain;-2.719438738;42.40138095;0
Orippo;Spain;-6.00337527;37.27279297;0
Los Millares;Spain;-2.51998513;36.9660598;0
Eliocroca;Spain;-1.70242971;37.67806269;0
Almizaraque;Spain;-1.879094637;37.29790638;0
Deya;Spain;2.641202994;39.75933996;0
Ronda;Spain;-5.162176225;36.75597191;0
Badalona;Spain;2.246492185;41.45100907;0
Toledo;Spain;-4.027143629;39.86012258;0
Baelo Claudia;Spain;-5.774925297;36.0900541;0
Asturica;Spain;-6.063696584;42.45763854;0
Corduba;Spain;-4.783406225;37.88429193;0
Acinippo;Spain;-5.240062634;36.83192277;0
Ategua;Spain;-4.574361732;37.75527131;0
Elybirge(Granada);Spain;-3.587466379;37.18083371;0
Tabernas;Spain;-2.392030033;37.04924971;0
Antequera;Spain;-4.56256864;37.0206938;0
Cerro del Villar;Spain;-4.465063892;36.66699208;0
C?stulo;Spain;-3.616191223;38.03471567;0
Valentia;Spain;-0.36519835;39.46223301;0
Dertosa;Spain;0.634157169;40.75977952;0
Emerita Augusta(Merida);Spain;-6.339353742;38.91592154;0
Metellium;Spain;-5.956627078;38.96619257;0
Monte Facho;Spain;-8.85643265;42.2802434;0
Portus Victoriae Iuliobrigensium;Spain;-3.804669978;43.46300618;0
Portus Blendium;Spain;-4.036643142;43.4316984;0
Portus Vereasueca;Spain;-4.399915138;43.38325689;0
Flaviobriga;Spain;-3.205987943;43.37229026;0
Juli?briga;Spain;-4.115080924;42.98599344;0
Salobre?a;Spain;-3.587833745;36.74262023;0
Alhama de Granada;Spain;-3.985505471;37.0041455;0
Noiga Ukesia;Spain;-5.063989293;43.46504179;0
?vila;Spain;-4.699377732;40.65727649;0
Los Silillos, C?rdoba;Spain;-5.127376693;37.69506777;0
Utrera;Spain;-5.784751247;37.18234491;0
Gigia;Spain;-5.662813306;43.54528301;0
Alby, ?land;Sweden;16.57647862;56.48327385;0
Eketorp;Sweden;16.48635773;56.29519106;0
Harstad;Norway;16.54201397;68.79569423;0
Riga;LatviaLivonian(Finnic);24.1010359;56.95495167;0
Sougdeia;The Ukraine;34.97561224;44.85394492;0
Kerkinitis(Eupatoria);The Ukraine;33.36971264;45.19505052;0
Parutino(Olbia);The Ukraine;31.90235729;46.69233012;0
Nymphaion;The UkraineGreek (Milesian);36.417253;45.23634457;0
Tyrus;The Ukraine;30.34872406;46.19935699;0
Borysthenes;The Ukraine;31.41020075;46.60030797;0
Symbolon;The UkraineTauri;33.60024246;44.49439104;0
Charax;The Ukraine;34.1170592;44.43576621;0
Kazantyp;The Ukraine;35.86274586;45.46320909;0
Odessa;The Ukraine;30.73968381;46.46998962;0
Poltava;The Ukraine;34.53535563;49.59435176;0
Dnipropetrovsk;The Ukraine;35.03728798;48.47209897;0
Kharkov;The Ukraine;36.21801369;49.99182834;0
Luxembourg;Luxemburg;6.129325401;49.61016331;0
Titelberg;LuxemburgCeltic (Treveri);5.857725691;49.53922976;0
Cortoriacum;BelgiumRoman;3.262881372;50.82728437;0
Tornacum;BelgiumRoman;3.388225076;50.60691618;0
Castrilocus(Montes);BelgiumRoman;3.950453367;50.4533147;0
Ypres;BelgiumCeltic;2.882823631;50.85191467;0
Namur;BelgiumCeltic;4.860686593;50.46388583;0
Orolaunum;BelgiumCeltic (Treveri);5.813877396;49.68392705;0
Bruges;BelgiumCeltic;3.223734952;51.20903594;0
Antwerp;BelgiumCeltic;4.39833244;51.21818445;0
C?ide Fields;Ireland;-9.458691053;54.30891363;0
Inver Colpa;Ireland;-6.353492079;53.7167391;0
Rush(Eblana?);Ireland;-6.088106706;53.52458978;0
Menapia;Ireland;-6.063955381;52.98273567;0
Br? na B?inne;Ireland;-6.480927074;53.69546582;0
Sligeach;Ireland;-8.484370311;54.27128848;0
Tara;Ireland;-6.612648261;53.57833712;0
D?n Dealgan;Ireland;-6.404155094;54.0094386;0
Oppidum Batavorum;The Netherlands;5.865978477;51.84440989;0
Traiectum;The Netherlands;5.12179372;52.09075497;0
Fectio;The Netherlands;5.165591013;52.05629698;0
The Thermen;The Netherlands;5.976632835;50.88503131;0
Old Church Brampton;UK(England);-2.767541741;54.94633237;0
Eboracum(York);UK(England);-1.082463942;53.96206205;0
Mediolanum;UK(England);-2.68232994;52.96879806;0
Portus Rutupiae;UK(England);1.332994229;51.29353384;0
Bowness on Solway (Maia);UK(England);-3.213842658;54.9527219;0
Cateractonium;UK(England);-1.652450614;54.38684435;0
Radipole;UK(England);-2.466540864;50.62514043;0
Swarthy Hill;UK(England);-3.45024207;54.74669164;0
Castle Dykes;UK(England);-1.555253542;54.17537156;0
Calcaria;UK(England);-1.262051222;53.8852833;0
Bungay;UK(England);1.441191522;52.45293609;0
Halesworth;UK(England);1.502752337;52.34236349;0
Garrianonum(Burgh Casle);UK(England);1.650824652;52.58265638;0
Arbeia;UK(England);-1.430679009;55.00420571;0
Wareham;UK(England);-2.109197629;50.68563713;0
Alauna Carvetiorum;UK(England)Roman fortA Carvtii cityFort built ~ 122 AD;-3.493853785;54.72089024;0
Tangmere;UK(England)Roman;-0.716047283;50.85097646;0
Hamworthy;UK(England);-2.013315893;50.71638393;0
Condercum;UK(England);-1.664650906;54.97592908;0
