kml_name;kml_description;kml_description_2;longitude;latitude;height
Magog / Lydia;"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";another name for Meribah 2;31.392542;36.749214;0
Magog / Lydia;"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";another name for Meribah 2;28.040278;38.488333;0
Magog / Scythia;"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";another name for Shual;28.779737;43.491759;0
Magog / Scythia;"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";another name for Shur;34.12056;44.94278;0
Magog (90% confidence);"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";;44.15765;32.09004;0
Magog (80% confidence);"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";;44.78598;33.04525;0
Magog (70% confidence);"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";;43.84349;32.09004;0
Magog (60% confidence);"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";;45.88555;31.54421;0
Magog (50% confidence);"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";;46.82804;32.09004;0
Magog (40% confidence);"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";;43.52932;33.72755;0
Magog (30% confidence);"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";;43.21516;33.86401;0
Magog (20% confidence);"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";;43.21516;33.86401;0
Magog (10% confidence);"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";;43.05808;34.00047;0
Magog / Babylonia;"Ezek <a href=""https://www.biblegateway.com/passage/?search=Ezek.38.2&version=ESV"">38:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek.39.6&version=ESV"">39:6</a>, Rev <a href=""https://www.biblegateway.com/passage/?search=Rev.20.8&version=ESV"">20:8</a>";another name for Bealoth 1;44.422222;32.543333;0
Mahalab / Khirbet al Mahalib;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.29&version=ESV"">19:29</a>";another name for Allon-bacuth;35.243368;33.317804;0
Mahalab / Ras el Biyada;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.29&version=ESV"">19:29</a>";another name for Allon-bacuth;35.168333;33.164722;0
Mahalab / Khirbet al Mahalib;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.29&version=ESV"">19:29</a>";;35.243368;33.317804;0
Mahanaim / Tell edh Dhahab el Gharbi;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.32.2&version=ESV"">32:2</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.26&version=ESV"">13:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.30&version=ESV"">13:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.21.38&version=ESV"">21:38</a>, 2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.10&version=NLT"">2:10</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.12&version=ESV"">2:12</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.29&version=ESV"">2:29</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.24&version=ESV"">17:24</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.27&version=ESV"">17:27</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.18.23&version=NLT"">18:23</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.19.32&version=ESV"">19:32</a>, 1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.14&version=ESV"">4:14</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.6.80&version=ESV"">6:80</a>, Song <a href=""https://www.biblegateway.com/passage/?search=Song.6.13&version=NIV"">6:13</a>";;35.68667;32.18575;0
Mahanaim / Tell Hejaj;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.32.2&version=ESV"">32:2</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.26&version=ESV"">13:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.30&version=ESV"">13:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.21.38&version=ESV"">21:38</a>, 2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.10&version=NLT"">2:10</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.12&version=ESV"">2:12</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.29&version=ESV"">2:29</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.24&version=ESV"">17:24</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.27&version=ESV"">17:27</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.18.23&version=NLT"">18:23</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.19.32&version=ESV"">19:32</a>, 1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.14&version=ESV"">4:14</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.6.80&version=ESV"">6:80</a>, Song <a href=""https://www.biblegateway.com/passage/?search=Song.6.13&version=NIV"">6:13</a>";;35.69241;32.149521;0
Mahanaim / Khirbet Mehna;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.32.2&version=ESV"">32:2</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.26&version=ESV"">13:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.30&version=ESV"">13:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.21.38&version=ESV"">21:38</a>, 2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.10&version=NLT"">2:10</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.12&version=ESV"">2:12</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.29&version=ESV"">2:29</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.24&version=ESV"">17:24</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.27&version=ESV"">17:27</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.18.23&version=NLT"">18:23</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.19.32&version=ESV"">19:32</a>, 1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.14&version=ESV"">4:14</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.6.80&version=ESV"">6:80</a>, Song <a href=""https://www.biblegateway.com/passage/?search=Song.6.13&version=NIV"">6:13</a>";;35.748791;32.363911;0
Mahanaim / Tell edh Dhahab esh Sherqiyeh;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.32.2&version=ESV"">32:2</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.26&version=ESV"">13:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.30&version=ESV"">13:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.21.38&version=ESV"">21:38</a>, 2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.10&version=NLT"">2:10</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.12&version=ESV"">2:12</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.29&version=ESV"">2:29</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.24&version=ESV"">17:24</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.27&version=ESV"">17:27</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.18.23&version=NLT"">18:23</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.19.32&version=ESV"">19:32</a>, 1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.14&version=ESV"">4:14</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.6.80&version=ESV"">6:80</a>, Song <a href=""https://www.biblegateway.com/passage/?search=Song.6.13&version=NIV"">6:13</a>";;35.69211;32.187016;0
Mahanaim / Tell er Reheil;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.32.2&version=ESV"">32:2</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.26&version=ESV"">13:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.30&version=ESV"">13:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.21.38&version=ESV"">21:38</a>, 2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.10&version=NLT"">2:10</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.12&version=ESV"">2:12</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.29&version=ESV"">2:29</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.24&version=ESV"">17:24</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.27&version=ESV"">17:27</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.18.23&version=NLT"">18:23</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.19.32&version=ESV"">19:32</a>, 1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.14&version=ESV"">4:14</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.6.80&version=ESV"">6:80</a>, Song <a href=""https://www.biblegateway.com/passage/?search=Song.6.13&version=NIV"">6:13</a>";;36.05389;32.129601;0
Mahanaim / Sleikhat;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.32.2&version=ESV"">32:2</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.26&version=ESV"">13:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.30&version=ESV"">13:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.21.38&version=ESV"">21:38</a>, 2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.10&version=NLT"">2:10</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.12&version=ESV"">2:12</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.2.29&version=ESV"">2:29</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.24&version=ESV"">17:24</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.17.27&version=ESV"">17:27</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.18.23&version=NLT"">18:23</a>, <a href=""https://www.biblegateway.com/passage/?search=2Sam.19.32&version=ESV"">19:32</a>, 1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.2.8&version=ESV"">2:8</a>, <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.14&version=ESV"">4:14</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.6.80&version=ESV"">6:80</a>, Song <a href=""https://www.biblegateway.com/passage/?search=Song.6.13&version=NIV"">6:13</a>";;35.59329;32.32307;0
Mahaneh-dan 1 / in the region between Eshtaol and Zorah;"Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.13.25&version=ESV"">13:25</a>";;34.994019;31.766748;0
Mahaneh-dan 1 / in the region between Eshtaol and Zorah;"Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.13.25&version=ESV"">13:25</a>";;34.998916;31.778023;0
Mahaneh-dan 2 / in the region between Eshtaol and Zorah;"Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.18.12&version=ESV"">18:12</a>";another name for Moreh 1;34.994019;31.766748;0
Mahaneh-dan 2 / in the region between Eshtaol and Zorah;"Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.18.12&version=ESV"">18:12</a>";another name for Mount Baalah;34.998916;31.778023;0
Mahaneh-dan 2 / within 10 km of Deir el Azar;"Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.18.12&version=ESV"">18:12</a>";;35.10378;31.89889;0
Mahaneh-dan 2 / within 10 km of Deir el Azar;"Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.18.12&version=ESV"">18:12</a>";;35.10378;31.808957;0
Mahaneh-dan 2 / Neve Ilan;"Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.18.12&version=ESV"">18:12</a>";;35.0793;31.808397;0
Makaz / Khirbet el Mukheizin;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.9&version=ESV"">4:9</a>";;34.811181;31.803139;0
Makaz (40% confidence);"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.9&version=ESV"">4:9</a>";;34.97776;31.8689;0
Makaz (30% confidence);"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.9&version=ESV"">4:9</a>";;34.9162;31.88384;0
Makaz (20% confidence);"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.9&version=ESV"">4:9</a>";;34.91326;31.88883;0
Makaz (10% confidence);"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.9&version=ESV"">4:9</a>";;34.89861;31.8963;0
Makaz / in the Ayalon Valley;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.9&version=ESV"">4:9</a>";within 30 km of Beeroth;34.959444;31.8675;0
Makaz / Deir Muheisin;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.9&version=ESV"">4:9</a>";;34.932208;31.827028;0
Makaz / Horbat Avimor;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.9&version=ESV"">4:9</a>";;34.97128;31.81263;0
Makaz / Khirbet Deir Shubeib;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.4.9&version=ESV"">4:9</a>";;34.985967;31.797726;0
Makheloth / Kuntillet Ajrud;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.33.25&version=ESV"">33:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.33.26&version=ESV"">33:26</a>";;34.421111;30.193056;0
Makkedah / Khirbet el Qom;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.10.10&version=ESV"">10:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.16&version=ESV"">10:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.17&version=ESV"">10:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.21&version=ESV"">10:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.28&version=ESV"">10:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.29&version=ESV"">10:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.16&version=ESV"">12:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.41&version=ESV"">15:41</a>";;34.966564;31.534716;0
Makkedah / Khirbet Kheishum;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.10.10&version=ESV"">10:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.16&version=ESV"">10:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.17&version=ESV"">10:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.21&version=ESV"">10:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.28&version=ESV"">10:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.29&version=ESV"">10:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.16&version=ESV"">12:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.41&version=ESV"">15:41</a>";;34.953544;31.728465;0
Makkedah / Khirbet Beit Maqdum;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.10.10&version=ESV"">10:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.16&version=ESV"">10:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.17&version=ESV"">10:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.21&version=ESV"">10:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.28&version=ESV"">10:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.29&version=ESV"">10:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.16&version=ESV"">12:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.41&version=ESV"">15:41</a>";;34.9706;31.5377;0
Makkedah / Tell Beit Mirsim;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.10.10&version=ESV"">10:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.16&version=ESV"">10:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.17&version=ESV"">10:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.21&version=ESV"">10:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.28&version=ESV"">10:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.29&version=ESV"">10:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.16&version=ESV"">12:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.41&version=ESV"">15:41</a>";;34.9098;31.4558;0
Makkedah / Tel Goded;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.10.10&version=ESV"">10:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.16&version=ESV"">10:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.17&version=ESV"">10:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.21&version=ESV"">10:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.28&version=ESV"">10:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.29&version=ESV"">10:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.16&version=ESV"">12:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.41&version=ESV"">15:41</a>";;34.916611;31.633361;0
Makkedah / Tell Bornat;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.10.10&version=ESV"">10:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.16&version=ESV"">10:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.17&version=ESV"">10:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.21&version=ESV"">10:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.28&version=ESV"">10:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.29&version=ESV"">10:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.16&version=ESV"">12:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.41&version=ESV"">15:41</a>";;34.873472;31.629897;0
Malta;"Acts <a href=""https://www.biblegateway.com/passage/?search=Acts.28.1&version=ESV"">28:1</a>";;14.500518;35.811697;0
Malta;"Acts <a href=""https://www.biblegateway.com/passage/?search=Acts.28.1&version=ESV"">28:1</a>";;14.411732;35.933464;0
Mamre / Ramat el Khalil;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.23.17&version=ESV"">23:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.23.19&version=ESV"">23:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.25.9&version=ESV"">25:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.35.27&version=ESV"">35:27</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.49.30&version=ESV"">49:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.50.13&version=ESV"">50:13</a>";;35.105336;31.556536;0
Mamre / Ain Sebta;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.23.17&version=ESV"">23:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.23.19&version=ESV"">23:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.25.9&version=ESV"">25:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.35.27&version=ESV"">35:27</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.49.30&version=ESV"">49:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.50.13&version=ESV"">50:13</a>";;35.0856;31.536;0
Mamre / Khirbet Nimreh;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.23.17&version=ESV"">23:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.23.19&version=ESV"">23:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.25.9&version=ESV"">25:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.35.27&version=ESV"">35:27</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.49.30&version=ESV"">49:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.50.13&version=ESV"">50:13</a>";;35.10203;31.53502;0
Manahath / El Malha;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.8.6&version=ESV"">8:6</a>";;35.18901;31.75367;0
Manahath / Khirbet Mehna;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.8.6&version=ESV"">8:6</a>";;35.748791;32.363911;0
Maon / Tel Main;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.55&version=ESV"">15:55</a>, Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.10.12&version=NET"">10:12</a>, 1Sam <a href=""https://www.biblegateway.com/passage/?search=1Sam.25.2&version=ESV"">25:2</a>";;35.133839;31.409448;0
Marah / Ain Hawarah;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.15.23&version=ESV"">15:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.25&version=NLT"">15:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.27&version=NLT"">15:27</a>, Num <a href=""https://www.biblegateway.com/passage/?search=Num.33.8&version=ESV"">33:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.33.9&version=ESV"">33:9</a>";;32.94284;29.34604;0
Marah / Bir Mara;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.15.23&version=ESV"">15:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.25&version=NLT"">15:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.27&version=NLT"">15:27</a>, Num <a href=""https://www.biblegateway.com/passage/?search=Num.33.8&version=ESV"">33:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.33.9&version=ESV"">33:9</a>";;32.7;29.96667;0
Marah / Uyun Musa;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.15.23&version=ESV"">15:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.25&version=NLT"">15:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.27&version=NLT"">15:27</a>, Num <a href=""https://www.biblegateway.com/passage/?search=Num.33.8&version=ESV"">33:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.33.9&version=ESV"">33:9</a>";;32.658333;29.876944;0
Marah / Bitter Lakes;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.15.23&version=ESV"">15:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.25&version=NLT"">15:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.27&version=NLT"">15:27</a>, Num <a href=""https://www.biblegateway.com/passage/?search=Num.33.8&version=ESV"">33:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.33.9&version=ESV"">33:9</a>";;32.365583;30.413807;0
Marah / Bitter Lakes;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.15.23&version=ESV"">15:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.25&version=NLT"">15:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Exod.15.27&version=NLT"">15:27</a>, Num <a href=""https://www.biblegateway.com/passage/?search=Num.33.8&version=ESV"">33:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.33.9&version=ESV"">33:9</a>";;32.377778;30.338333;0
Mareal / Tell Thorah;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.11&version=ESV"">19:11</a>";;35.16869;32.65426;0
