kml_name;kml_description;longitude;latitude;height
Octagon 15;;5.225818;52.179711;0
OCTAGON 0;;2.121786;48.807956;0
Noordeinde Palace;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipPW3O_M5s7HJM6jCAjm_SLYMoUK7o8H4AtKZGEn=h720" target="_blank">Noordeinde Palace / Нордейнде </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipPW3O_M5s7HJM6jCAjm_SLYMoUK7o8H4AtKZGEn=h720" style="height:300px; width:450px" /></p>;4.306926527;52.08114096;0
Noordeinde Palace;Direction to Easter islandAzimuth 270.02;4.306555201;52.08074465;0
Nonagon 0;;16.312207;48.18438;0
Nonagon 0;;14.400569;50.090391;0
Napoli Palazzo Reale;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipORKddywfUMZgwxZE6EGR_fUHqXU8pDopYhU3fm=w1280-h720-pd" target="_blank">Napoli Palazzo Reale / Королевский дворец в Неаполе </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipORKddywfUMZgwxZE6EGR_fUHqXU8pDopYhU3fm=w1280-h720-pd" style="height:250px; width:380px" /></p>;14.24862479;40.83590894;0
Napoli Palazzo Reale;Направление на ТеотиуаканАзимут 299.82°;14.25091084;40.83633995;0
nan;20.37;-3.200971551;55.94806546;0
Louvre;<p style="text-align:center"><a href="https://geolines.ru/publications/tayna-planety-zemlya/ch15-1-London-Paris.html" target="_blank">Louvre / Лувр </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipPfpMA9N7wOSqO-73l_L9x8QvDUI22DZMrKEmK0=h720" style="height:202px; width:300px" /></p>;2.335830275;48.86204036;0
Kensington Palace;Direction to Great pyramidAzimutn 120.20°;-0.594450107;51.47423581;0
Kensington Palace;<img src="https://lh5.googleusercontent.com/p/AF1QipP_Z_t3KIjyGri3dpi-FzgRXx8iYnzLDzzLggMZ=h720">Кенсингтонский дворец / Kensington Palace;-0.188264888;51.50499269;0
Holyrood Palace;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipMivES8Bort2bTq3M4b-zN-JolyWfsssTdxGT4n=h720" target="_blank">Holyrood Palace / Дворец Холируд </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipMivES8Bort2bTq3M4b-zN-JolyWfsssTdxGT4n=h720" style="height:300px; width:450px" /></p>;-3.171173257;55.95284747;0
Holyrood Palace;Orientation to MoscawAzimuth 73.38;-3.172108393;55.95258551;0
Holyrood Palace;Ориентация На БААЛЬБЕКАзимут 112.50;-3.172908166;55.95259692;0
Hofburg;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipMU_JJtx2ZY6AXRBqgqHOFLZ8PZl485QoMvTnoc=h720" target="_blank">Hofburg / Хофбург </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipMU_JJtx2ZY6AXRBqgqHOFLZ8PZl485QoMvTnoc=h720" style="height:202px; width:350px" /></p>;16.36713072;48.20647925;0
gp;122.64;-3.198537917;55.94843529;0
Frogmore House;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipNrHBT28qXPSl5c8LaA9xpvVRm8fOW6op068sE9=h720" target="_blank">Frogmore House / Фрогмор-хаус </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipNrHBT28qXPSl5c8LaA9xpvVRm8fOW6op068sE9=h720" style="height:300px; width:450px" /></p>;-0.593892648;51.4743637;0
Fredensborg Slotshave;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipNkBe1yG39Dyc7T5DUsvOg2cERwv3jmpdsTmPW6=h720" target="_blank">Fredensborg Slotshave / Замок Фреденсборг </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipNkBe1yG39Dyc7T5DUsvOg2cERwv3jmpdsTmPW6=h720" style="height:300px; width:450px" /></p>;12.39562642;55.98300246;0
Fredensborg Slotshave;Направление наВеликую пирамидуАзимут 145.20;12.39553144;55.98281144;0
Erebun-Teotihuacan;Направление на ТеотиуаканАзимут 322.98;44.5379147;40.14011728;0
Erebun-Teotihuacan;Направление на ТеотиуаканАзимут 322.98;44.5379147;40.14011728;0
Erebuni Fortress;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipNiR_J5tg1mJcuxsJNImspTACJzB5Uy92PL3Lsx=w1280-h720-pd" target="_blank">Erebuni Fortress / Крепость Эребуни </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipNiR_J5tg1mJcuxsJNImspTACJzB5Uy92PL3Lsx=w1280-h720-pd" style="height:300px; width:400px" /></p>;44.53916982;40.14026947;0
Erebuni Fortress;Direction to Great pyramidAzimuth 231.24;44.537659;40.14104693;0
Erebuni Fortress;Direction to Great pyramidAzimuth 231.24;44.537659;40.14104693;0
Erebuni - Tiwanaku;Azimuth 271.67;44.53765847;40.14104526;0
Erebuni - Easter island;Направление на Остров ПасхиАзимут 293.02;44.53791903;40.14009751;0
El Escorial;Direction to TeotihuacanAzimuth 288.06°;-4.150421522;40.58878809;0
El Escorial;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipO4McLm4Dd3ma4cdUQ4pKpqNNimbOWXBxjq-UPa=h720" target="_blank">El Escorial / Эскориал </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipO4McLm4Dd3ma4cdUQ4pKpqNNimbOWXBxjq-UPa=h720" style="height:300px; width:450px" /></p>;-4.145453;40.58643603;0
