region;probability;age M;daimeter km;webpage;longitude;latitude;height
Австралия;Предполагаемый;3900;;http://labmpg.sscc.ru/a1590.html;117.56;-27.05;0
Северная Америка;Предполагаемый;~320-500;1.6;http://labmpg.sscc.ru/a716.html;-92.2285938;37.9127841;0
Европа;Предполагаемый;;;http://labmpg.sscc.ru/a1794.html;-2.8;52.6;0
Северная Америка;Вероятный;<60.0;9;http://labmpg.sscc.ru/a445.html;-98.0237961;32.0074937;0
Азия;Предполагаемый;;0.3;http://labmpg.sscc.ru/a2833.html;119.7;49.2;0
Европа;Предполагаемый;;14;http://labmpg.sscc.ru/a1092.html;10.1060486;51.4189074;0
Азия;Предполагаемый;;500;http://labmpg.sscc.ru/a890.html;110;19;0
Южная Америка;Неустановленный;;0.286;http://labmpg.sscc.ru/a1795.html;-68.0867386;-18.7069844;0
Северная Америка;Предполагаемый;100 (435±10);2.9;http://labmpg.sscc.ru/a1143.html;-97.6859665;51.4592481;0
Азия;Предполагаемый;;60;http://labmpg.sscc.ru/a2182.html;35.39905;32.69706;0
Азия;Предполагаемый;;36;http://labmpg.sscc.ru/a2182.html;35.21696;32.47772;0
Азия;Предполагаемый;;16;http://labmpg.sscc.ru/a2848.html;35.52827;32.00945;0
Азия;Предполагаемый;;16;http://labmpg.sscc.ru/a2848.html;35.54526;31.8448;0
Азия;Неустановленный;;6;http://labmpg.sscc.ru/a2847.html;35.48587;32.2058;0
Азия;Неустановленный;;14;http://labmpg.sscc.ru/a2847.html;35.46245;33.03982;0
Азия;Предполагаемый;1681.3.9!;0.00031;http://labmpg.sscc.ru/a2362.html;115.296713;22.901228;0
Азия;Предполагаемый;;5.32;http://labmpg.sscc.ru/a1409.html;65.3562927;32.0192837;0
Азия;Предполагаемый;1821.8.1!;30;http://labmpg.sscc.ru/a1413.html;37.2494888;36.1262286;0
Европа;Вероятный;542;15;http://labmpg.sscc.ru/a611.html;19.1;60.2;0
Европа;Неустановленный;;;http://labmpg.sscc.ru/a1855.html;2.86;56.92;0
Азия;Предполагаемый;;309;http://labmpg.sscc.ru/a2999.html;129.097;0.207;0
Азия;Предполагаемый;;2;http://labmpg.sscc.ru/a2721.html;12;30;0
Азия;Предполагаемый;;;http://labmpg.sscc.ru/a1796.html;81.0823631;6.0982253;0
Австралия;Вероятный;2541±18;40;http://labmpg.sscc.ru/a385.html;118.5;-22.5;0
Азия;Предполагаемый;0-50;16;http://labmpg.sscc.ru/a2171.html;54.7180939;20.6295712;0
Азия;Предполагаемый;;;http://labmpg.sscc.ru/a1797.html;63.585434;30.4631753;0
Азия;Неустановленный;;15;http://labmpg.sscc.ru/a2819.html;107.1524048;43.0618647;0
Тихий океан;Опровергнутый;;1.5;http://labmpg.sscc.ru/a1606.html;-109.4346428;-27.1862422;0
Европа;Неустановленный;;3.5;http://labmpg.sscc.ru/a685.html;26.7508507;62.6056648;0
Европа;Предполагаемый;;2.7;http://labmpg.sscc.ru/a684.html;24.35158;62.880757;0
Европа;Предполагаемый;;170;http://labmpg.sscc.ru/a686.html;20.9234619;65.9850647;0
Европа;Вероятный;1000-359;0.7;http://labmpg.sscc.ru/a624.html;7.7594376;61.1280705;0
Европа;Предполагаемый;;2;http://labmpg.sscc.ru/a1101.html;8.9;56.7014;0
Европа;Опровергнутый;;6;http://labmpg.sscc.ru/a687.html;21.435699;62.183771;0
Европа;Неустановленный;1.88;0.8;http://labmpg.sscc.ru/a1438.html;24.653;62.125;0
Северная Америка;Вероятный;150±30;6;http://labmpg.sscc.ru/a404.html;-100.657222;49.395;0
Азия;Неустановленный;60;1.2;http://labmpg.sscc.ru/a1670.html;57.562926;29.390652;0
Северная Америка;Предполагаемый;~1000;35;http://labmpg.sscc.ru/a418.html;-103.094;38.326;0
Европа;Предполагаемый;;6;http://labmpg.sscc.ru/a696.html;25.101194;68.365083;0
Европа;Предполагаемый;;5;http://labmpg.sscc.ru/a688.html;26.4646912;61.624676;0
Северная Америка;Вероятный;450 (389);2.4;http://labmpg.sscc.ru/a56.html;-86.616833;35.229611;0
Северная Америка;Достоверный;23.4±1.0 Ar (21.5±1.2. 39. 23.4±1Ar. 15);23;http://labmpg.sscc.ru/a199.html;-89.667694;75.3825;0
Азия;Неустановленный;;9;http://labmpg.sscc.ru/a3004.html;126.0365295;34.585171;0
Азия;Неустановленный;Q3;360;http://labmpg.sscc.ru/a3018.html;60.43677;42.1106;0
Европа;Неустановленный;;3;http://labmpg.sscc.ru/a1952.html;26.5;63.8;0
Европа;Неустановленный;1179.1.1!;0.04;http://labmpg.sscc.ru/a1439.html;-1.566879;54.492094;0
Европа;Предполагаемый;14.8;2;http://labmpg.sscc.ru/a689.html;11.4237213;49.0430443;0
Австралия;Достоверный;0.0042±0.0019 C;0.157;http://labmpg.sscc.ru/a200.html;133.1481;-24.5719;0
Австралия;Вероятный;<145 (501);8;http://labmpg.sscc.ru/a690.html;124.383;-25.05;0
Австралия;Предполагаемый;;;http://labmpg.sscc.ru/a1852.html;132.751408;-24.004052;0
Азия;Предполагаемый;;0.03;http://labmpg.sscc.ru/a201.html;138.439852;53.180278;0
Европа;Предполагаемый;;51;http://labmpg.sscc.ru/a2017.html;8.6696;52.1178;0
Европа;Неустановленный;;0.2;http://labmpg.sscc.ru/a1082.html;12.5;53;0
Азия;Предполагаемый;;842;http://labmpg.sscc.ru/a1331.html;109;70;0
Европа;Предполагаемый;~365;40;http://labmpg.sscc.ru/a489.html;33.9257813;67.7547196;0
Африка;Вероятный;1034±13;20;http://labmpg.sscc.ru/a202.html;30.1250267;-17.069913;0
Австралия;Предполагаемый;<0.1;0.26;http://labmpg.sscc.ru/a937.html;119.68311;-23.03707;0
Северная Америка;Предполагаемый;310-330;16;http://labmpg.sscc.ru/a494.html;-88.368373;37.531439;0
Европа;Предполагаемый;;7;http://labmpg.sscc.ru/a691.html;27.82;62.78;0
Европа;Предполагаемый;20-25;8.5;http://labmpg.sscc.ru/a1854.html;-0.274492;51.947963;0
Европа;Предполагаемый;;5;http://labmpg.sscc.ru/a693.html;11.7636108;58.6047568;0
Африка;Предполагаемый;;10;http://labmpg.sscc.ru/a2714.html;-6.9248199;20.4398816;0
Азия;Предполагаемый;;2;http://labmpg.sscc.ru/a1951.html;74.7120094;34.0988701;0
Азия;Предполагаемый;;0.3;http://labmpg.sscc.ru/a430.html;106.7216206;52.9893189;0
Европа;Неустановленный;;0.05;http://labmpg.sscc.ru/a1851.html;8.69937;50.499841;0
Северная Америка;Достоверный;550±100 (50);2.35;http://labmpg.sscc.ru/a256.html;-76.632111;44.459306;0
Европа;Предполагаемый;;15;http://labmpg.sscc.ru/a2754.html;35.511066;55.822453;0
Европа;Предполагаемый;;4.5;http://labmpg.sscc.ru/a1563.html;33.74667;44.631213;0
Африка;Предполагаемый;;5.8;http://labmpg.sscc.ru/a234.html;37.9325294;17.9501569;0
Азия;Предполагаемый;;120;http://labmpg.sscc.ru/a2978.html;146.232;62.786;0
Азия;Предполагаемый;;188;http://labmpg.sscc.ru/a2979.html;142.435;63.27;0
Европа;Неустановленный;;2;http://labmpg.sscc.ru/a3039.html;12.153;65.19356;0
Африка;Предполагаемый;;0.015;http://labmpg.sscc.ru/a2045.html;37.0066;21.3473;0
Азия;Предполагаемый;;;http://labmpg.sscc.ru/a1190.html;102.8;15.5;0
Азия;Предполагаемый;;42;http://labmpg.sscc.ru/a2464.html;80.008;36.34;0
Северная Америка;Вероятный;120-330;4;http://labmpg.sscc.ru/a479.html;-118.878;57.538889;0
Северная Америка;Неустановленный;0.015;1.6;http://labmpg.sscc.ru/a1441.html;-121.197556;43.410917;0
Европа;Неустановленный;post-Devonian;3;http://labmpg.sscc.ru/a1442.html;-2.533333;51.876975;0
;Неустановленный;-15500y;;http://labmpg.sscc.ru/a1749.html;;;0
Азия;Предполагаемый;;0.6;http://labmpg.sscc.ru/a694.html;127.7836561;26.2667486;0
Азия;Предполагаемый;;0.01;http://labmpg.sscc.ru/a695.html;133.142347;35.439876;0
Европа;Предполагаемый;;1;http://labmpg.sscc.ru/a1856.html;27.9183197;47.3433593;0
Азия;Достоверный;2012.2.11!;0.002;http://labmpg.sscc.ru/a1875.html;101.41;36.8;0
Азия;Предполагаемый;;;http://labmpg.sscc.ru/a2851.html;115;32.1;0
Европа;Вероятный;465 (500±100. неск. тысяч лет);1.2;http://labmpg.sscc.ru/a203.html;16.248917;57.367833;0
Европа;Предполагаемый;;2;http://labmpg.sscc.ru/a2770.html;14.1600037;60.4607726;0
Северная Америка;Предполагаемый;500;100;http://labmpg.sscc.ru/a714.html;-82.3313;43.2368;0
Азия;Вероятный;верхнепалеозойск.;10;http://labmpg.sscc.ru/a370.html;98.398568;46.488326;0
Европа;Неустановленный;;1.5;http://labmpg.sscc.ru/a3038.html;12.0594;65.888;0
Азия;Предполагаемый;;1;http://labmpg.sscc.ru/a1135.html;133.584;51.464;0
Азия;Неустановленный;;7.45;http://labmpg.sscc.ru/a3006.html;128.1297684;38.284547;0
Северная Америка;Достоверный;0.020±0.002 (<0.001. -1000y);0.015;http://labmpg.sscc.ru/a204.html;-99.166609;37.583135;0
Северная Америка;Неустановленный;;;http://labmpg.sscc.ru/a2852.html;-102.992222;46.863889;0
Европа;Предполагаемый;121;6;http://labmpg.sscc.ru/a1148.html;14.0556335;56.3104432;0
Европа;Неустановленный;;90;http://labmpg.sscc.ru/a1437.html;-1.613151;50.931071;0
Азия;Предполагаемый;1600.10.3!;0.00093;http://labmpg.sscc.ru/a1871.html;113.6;34.7;0
Африка;Предполагаемый;;;http://labmpg.sscc.ru/a1857.html;14.2;-22.1;0
Азия;Предполагаемый;;15.7;http://labmpg.sscc.ru/a2802.html;68.3418274;69.7138219;0
Азия;Неустановленный;-2133.07;;http://labmpg.sscc.ru/a1859.html;111.2;35.2;0
Европа;Достоверный;;;http://labmpg.sscc.ru/a1860.html;45.167799;48.7412481;0
Европа;Вероятный;;5;http://labmpg.sscc.ru/a1248.html;9.3356323;44.4090141;0
Азия;Вероятный;1-65 (23);7.3;http://labmpg.sscc.ru/a235.html;98.363694;43.635583;0
Европа;Предполагаемый;;17;http://labmpg.sscc.ru/a2662.html;47.3645941;65.4195858;0
Азия;Неустановленный;;85;http://labmpg.sscc.ru/a2036.html;126;58.4;0
Африка;Предполагаемый;;2800;http://labmpg.sscc.ru/a1341.html;19;-6;0
Азия;Предполагаемый;;25;http://labmpg.sscc.ru/a464.html;52.2;34.6;0
Азия;Предполагаемый;нач.ср.эоцена;220;http://labmpg.sscc.ru/a545.html;59.283;40.916;0
Азия;Предполагаемый;нач.ср.эоцена;65;http://labmpg.sscc.ru/a545.html;58.5;40.26;0
Азия;Предполагаемый;;400;http://labmpg.sscc.ru/a2120.html;61.623;56.7145;0
Тихий океан;Предполагаемый;;1.9;http://labmpg.sscc.ru/a2247.html;;;0
Южная Америка;Неустановленный;;;http://labmpg.sscc.ru/a2853.html;-56.2108612;4.112903;0
Европа;Предполагаемый;;0.08;http://labmpg.sscc.ru/a313.html;50.0048304;57.2002891;0
Азия;Достоверный;1976.3.8!;0.002;http://labmpg.sscc.ru/a1874.html;126;44;0
Азия;Предполагаемый;плейстоцен-голоцен;0.8;http://labmpg.sscc.ru/a2704.html;89.937192;36.026635;0
Азия;Предполагаемый;1614.5.9!;0.00031;http://labmpg.sscc.ru/a1871.html;115.1;35.9;0
Азия;Вероятный;;60;http://labmpg.sscc.ru/a1557.html;100.1513672;37.057369;0
Азия;Вероятный;;;http://labmpg.sscc.ru/a1557.html;100.0689697;36.8246762;0
Азия;Вероятный;;;http://labmpg.sscc.ru/a1557.html;100.5853271;36.7014575;0
Азия;Предполагаемый;1709.11.10!;0.00062;http://labmpg.sscc.ru/a2825.html;119.6246767;32.5103046;0
Азия;Предполагаемый;;18;http://labmpg.sscc.ru/a2683.html;43.4394264;41.7427554;0
Африка;Достоверный;0.220±0.104 (0.220±0.052 Ar. 0.22);1.13;http://labmpg.sscc.ru/a205.html;28.082806;-25.408389;0
Азия;Предполагаемый;350;70;http://labmpg.sscc.ru/a457.html;99.8946;59.4789;0
Азия;Неустановленный;;;http://labmpg.sscc.ru/a1195.html;120.87;23.85;0
Азия;Предполагаемый;;;http://labmpg.sscc.ru/a2854.html;119.7262573;31.1258482;0
Азия;Предполагаемый;170;;http://labmpg.sscc.ru/a427.html;117.34;40;0
Азия;Предполагаемый;1657.6.16!;0.00096;http://labmpg.sscc.ru/a2825.html;116.5;23.3;0
Южная Америка;Предполагаемый;220;8.9;http://labmpg.sscc.ru/a1801.html;-46.4955139;-9.9702032;0
Южная Америка;Достоверный;3.3 (10.1);12;http://labmpg.sscc.ru/a863.html;-63.1054687;-38.5911138;0
Северная Америка;Предполагаемый;0.013;1;http://labmpg.sscc.ru/a1142.html;-76.4929962;44.0384911;0
Европа;Предполагаемый;;0.002;http://labmpg.sscc.ru/a1864.html;-2.135133;50.9943;0
Европа;Предполагаемый;;0.00244;http://labmpg.sscc.ru/a3009.html;-2.13521;50.994365;0
Европа;Предполагаемый;540±57;13;http://labmpg.sscc.ru/a1078.html;-1.255609;52.698344;0
Северная Америка;Предполагаемый;<2445±70;6;http://labmpg.sscc.ru/a669.html;-95.2432251;52.7387861;0
Азия;Вероятный;2900±200;400;http://labmpg.sscc.ru/a2185.html;118;57.4;0
Азия;Неустановленный;;9;http://labmpg.sscc.ru/a2040.html;118.1404495;56.841837;0
Азия;Предполагаемый;;10.4;http://labmpg.sscc.ru/a2793.html;113.408432;41.3809304;0
Азия;Вероятный;281±2;14;http://labmpg.sscc.ru/a1134.html;83.3397;50.0495;0
Азия;Достоверный;15.02.2013!;0.008;http://labmpg.sscc.ru/a1593.html;60.328;54.967;0
Африка;Опровергнутый;;;http://labmpg.sscc.ru/a3076.html;30.13;-18.13;0
Азия;Неустановленный;0.0001 (1908.6.30);0.68;http://labmpg.sscc.ru/a1005.html;101.859611;60.964111;0
Тихий океан;Предполагаемый;;500;http://labmpg.sscc.ru/a2125.html;-112;-23;0
Азия;Неустановленный;;19;http://labmpg.sscc.ru/a1214.html;51.6838074;50.5561975;0
Азия;Достоверный;~0.01;420;http://labmpg.sscc.ru/a520.html;61;47.3;0
Северная Америка;Предполагаемый;;43;http://labmpg.sscc.ru/a1198.html;-121.5019226;43.2502042;0
Европа;Предполагаемый;;50;http://labmpg.sscc.ru/a2489.html;55.856;60.968;0
Европа;Предполагаемый;;150;http://labmpg.sscc.ru/a1694.html;34.067638;51.962024;0
Европа;Предполагаемый;~0.013;0.3;http://labmpg.sscc.ru/a1204.html;38.4491014;55.9902204;0
Европа;Предполагаемый;~0.013;0.05;http://labmpg.sscc.ru/a1203.html;38.3699548;56.0196622;0
Азия;Предполагаемый;;;http://labmpg.sscc.ru/a1452.html;34.1;43.5;0
Азия;Вероятный;плиоцен;1700;http://labmpg.sscc.ru/a528.html;33.6;38.7;0
Азия;Предполагаемый;;18;http://labmpg.sscc.ru/a2619.html;57.458814;56.51053;0
Северная Америка;Предполагаемый;;;http://labmpg.sscc.ru/a1199.html;-115.1578331;37.921722;0
Северная Америка;Предполагаемый;;9;http://labmpg.sscc.ru/a3029.html;-94.39;58.7508;0
Северная Америка;Достоверный;34.86±0.32 Ar (35.2-35.5 3.3±0.2s. 35±0.3. 35.3);85;http://labmpg.sscc.ru/a63.html;-76.066583;37.269694;0
