Location name;Year;Month;Day;Country;Focal Depth;EQ Primary;Flag Tsunami;Deaths;Injuries;Missing;Missing Description;Houses destroyed;Houses damaged;Damage (in M$);Damage Description;Lat;Lon;Height
PAKISTAN:  QUETTA;2008;10;28;PAKISTAN;15;6.4;;166;370;;;3487;3487;;EXTREME (~$25 million or more);30.639;67.351;0
CHINA: TIBET (XIZANG PROVINCE):   GYUNGCAN;2009;07;24;CHINA;13;5.8;;;;;;6;6;;LIMITED (roughly corresponding to less than $1 million);31.158;85.902;0
INDONESIA:  BALI:  DENPASAR;2009;09;18;INDONESIA;79;5.7;;;7;;;;;;LIMITED (roughly corresponding to less than $1 million);-9.138;115.593;0
AFGHANISTAN:  HINDU KUSH;2009;10;22;AFGHANISTAN;18;6.1;;5;;;;;;;LIMITED (roughly corresponding to less than $1 million);36.517;70.95;0
ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS;2011;09;02;USA;32;6.8;Tsunami;;;;;;;;;52.171;-171.708;0
INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA;2012;10;18;INDIA;10;5;;;;;;;1;;LIMITED (roughly corresponding to less than $1 million);23.739;81.314;0
PAKISTAN: AWARAN;2013;09;28;PAKISTAN;12;6.8;;22;50;;;;;;;27.183;65.505;0
CHINA:  SICHUAN PROVINCE:  LESHAN;2015;01;14;CHINA;10;5.3;;;11;;;;2000;;MODERATE (~$1 to $5 million);29.353;103.199;0
JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND];2015;05;30;JAPAN;664;7.8;;;12;;;;;;;27.839;140.493;0
MALAYSIA:  SABAH:  LAHAD,DATU,KANAK;2015;06;04;MALAYSIA;10;6;;18;;;;;23;;LIMITED (roughly corresponding to less than $1 million);5.987;116.541;0
SOLOMON ISLANDS;2015;07;18;SOLOMON ISLANDS;11;7;Tsunami;;;;;;;;;-10.401;165.141;0
GREECE:  LEFKADA, KEFALONIA, ITHACA;2015;11;17;GREECE;11;6.5;Tsunami;2;4;;;1;;;MODERATE (~$1 to $5 million);38.67;20.6;0
PERU-BRAZIL;2015;11;24;PERU;636;7.6;;;;;;;;;;-10.77;-71.41;0
ALASKA:  KENAI;2016;01;24;USA;126;7.1;;;;;;4;;;LIMITED (roughly corresponding to less than $1 million);59.658;-153.452;0
PERU:  AREQUIPA;2016;08;15;PERU;8;5.5;;9;68;;;605;671;;MODERATE (~$1 to $5 million);-15.64;-71.68;0
PHILIPPINES: SARANGANI;2017;04;28;PHILIPPINES;26;6.9;Tsunami;;5;;;1;;;LIMITED (roughly corresponding to less than $1 million);5.504;125.066;0
MEXICO: MEXICO CITY, MORELOS, PUEBLA;2017;09;19;MEXICO;39;7.1;;369;6000;;;226;184000;8000;EXTREME (~$25 million or more);18.339;-98.68;0
INDIA:  WEST BENGAL;2018;09;12;INDIA;10;5.3;;1;;;;;;;;26.374;90.165;0
INDIA:  MAHARASHTRA:  PALGHAR;2019;07;24;INDIA;10;3.8;;1;;;;;;;LIMITED (roughly corresponding to less than $1 million);20;72.9;0
PHILIPPINES:  MASBATE;2020;08;18;PHILIPPINES;10;6.6;;1;51;;;51;453;0.565;LIMITED (roughly corresponding to less than $1 million);12.021;124.123;0
SPAIN:  CADIZ;-241;;;SPAIN;;;;;;;;;;;;36;-8.5;0
CHINA:  GANSU PROVINCE:  LINTAO;-193;02;;CHINA;;6.5;;;;;;;;;MODERATE (~$1 to $5 million);35.4;103.9;0
PORTUGAL:  CABO SAN VICENTE;-60;;;PORTUGAL;;6.7;Tsunami;;;;;;;;;36;-10;0
CHINA:  HENAN PROVINCE:  NANYANG;46;10;23;CHINA;;6.5;;;;;;;;;MODERATE (~$1 to $5 million);33;112.5;0
CYPRUS:  PAPHOS, SALAMIS;76;;;CYPRUS;;;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);34.8;32;0
CHINA:  GANSU PROVINCE;180;09;;CHINA;;7.5;;;;;;;;;;39.4;99.5;0
ITALY:  ROME;258;;;ITALY;;;Tsunami;;;;;1001;;;SEVERE (~>$5 to $24 million);41.9;12.45;0
TURKEY:  S COASTS / LIBYA;262;;;TURKEY;;;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);36.6;30;0
TURKEY:  ANTAKYA (ANTIOCH);396;;;TURKEY;;;;;;;;;;;SEVERE (~>$5 to $24 million);36.1;36.1;0
CHINA:  HUNAN PROVINCE: HOANG KIN CHAN;778;;;CHINA;;;;;;;;;;;;28.1;111.4;0
CHINA:  SHAANXI PROVINCE:  ANKANG, FANGXIAN;788;03;08;CHINA;;6.5;;;;;;;;;MODERATE (~$1 to $5 million);32.5;109.4;0
ITALY:  PADOVA;802;05;31;ITALY;;;;;;;;;;;;45.4;11.9;0
JAPAN:  NANKAIDO;1099;02;22;JAPAN;;8.4;Tsunami;;;;;;;;;33;135.5;0
PORTUGAL:  LISBON;1151;;;PORTUGAL;;;;1000;;;;;;;LIMITED (roughly corresponding to less than $1 million);38.7;-9.1;0
IRAN:  REY-QAZVIN;1176;;;IRAN;;;;;;;;;;;SEVERE (~>$5 to $24 million);36.3;50;0
CHINA:  FUJIAN PROVINCE:  KIEN NAN CHAN;1202;07;25;CHINA;;;;;;;;;;;;27.1;118.4;0
IRAN:  GONABAD (DASHT-E-BAYAZ-GONABAD);1237;08;24;IRAN;;;;;;;;;;;SEVERE (~>$5 to $24 million);34.2;58.4;0
IRAN:  OFF COAST;1483;02;18;IRAN;;7.7;;;;;;;;;;24.9;57.9;0
HAWAII;1500;;;USA;;;Tsunami;;;;;;;;;;;0
BALKANS NW:  MONTENEGRO;1563;06;13;MONTENEGRO;;;;;;;;;;;;42.4;18.8;0
PERU:  CUSCO, CAMANA;1590;;;PERU;40;7.7;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-17.2;-72.9;0
PERU:  AREQUIPA / CHILE: ARICA;1604;11;24;PERU;30;8.5;Tsunami;100;;;;;;;SEVERE (~>$5 to $24 million);-17.88;-70.94;0
AZORES:  PRAIA;1614;05;04;AZORES (PORTUGAL);;;;;;;;;;;;38.4;-27;0
JAPAN:  NIIGATA PREFECTURE;1614;11;26;JAPAN;;7.7;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);37.5;138;0
INDIA:  BOMBAY;1618;05;26;INDIA;;;;2000;;;;;;;SEVERE (~>$5 to $24 million);18.9;72.9;0
ITALY:  NAPOLI (NAPLES);1626;07;30;ITALY;;;;;;;;;;;SEVERE (~>$5 to $24 million);40.4;14.1;0
CHINA:  GUANGDONG PROVINCE;1641;11;26;CHINA;;5.8;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);23.5;116.5;0
GREECE:  GALAXIDI;1660;03;;GREECE;;;;2;;;;;;;LIMITED (roughly corresponding to less than $1 million);38.4;22.4;0
PAKISTAN:  INDUS DELTA / INDIA: SAMAWANI (SAMAJI);1668;05;02;PAKISTAN;10;;;;;;;30000;;;SEVERE (~>$5 to $24 million);24;68;0
INDONESIA:  N. MOLUCCAS ISLANDS;1673;08;12;INDONESIA;;;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);1.375;127.52;0
MEXICO:  OAXACA,MEXICO CITY;1682;;;MEXICO;;;;;;;;;;;SEVERE (~>$5 to $24 million);17;-96.3;0
BALKANS NW:  SLOVENIA:  LJUBLJANA;1699;02;11;SLOVENIA;6;5;;;;;;;;;SEVERE (~>$5 to $24 million);45.6;15.3;0
MYNAMAR (BURMA):  AVA (INNWA);1714;08;04;MYANMAR (BURMA);;;Tsunami;;;;;;;;;21.85;95.967;0
PERU:  MOQUEGUA, AREQUIPA / CHILE:  ARICA;1715;08;23;PERU;80;7.5;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-17.3;-70.8;0
ALGERIA:  ALGIERS;1716;02;03;ALGERIA;;;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);36.8;3;0
JAPAN:  HONSHU:  NW;1751;05;20;JAPAN;;6.6;Tsunami;2100;;;;9100;;;EXTREME (~$25 million or more);37.2;138.1;0
SYRIA:  COAST / ISRAEL;1752;06;21;SYRIA;;;;20000;;;;;;;;35;36;0
MEXICO:  JORULLO;1759;06;29;MEXICO;;;;;;;;;;;SEVERE (~>$5 to $24 million);19.5;-102.3;0
ISRAEL:  ZEFAT (SAFED);1759;10;30;ISRAEL;;6.4;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);33;35.5;0
CUBA:  SANTIAGO DE CUBA;1760;07;11;CUBA;;;;;;;;;;;MODERATE (~$1 to $5 million);20;-75.5;0
GUATEMALA:  CHIQUIMULA, QUETZALTEPEQUE;1766;;;GUATEMALA;;;;;;;;;;;MODERATE (~$1 to $5 million);14.7;-89.5;0
PAPUA NEW GUINEA:  NEW IRELAND;1768;06;22;PAPUA NEW GUINEA;;7.5;Tsunami;;;;;;;;;-4.85;152.8;0
TURKEY:  ERZURUM,ERZINCAN;1784;07;23;TURKEY;;;;5000;;;;;;;SEVERE (~>$5 to $24 million);39.7;39.5;0
CHINA:  XINJIANG;1786;06;18;CHINA;;6;;;;;;;;;MODERATE (~$1 to $5 million);44;80.8;0
GREECE:  ZANTE, GASTUNI;1791;11;02;GREECE;;7;Tsunami;50;80;;;;;;SEVERE (~>$5 to $24 million);35.8;21;0
IRAN:  KASHAN;1794;03;14;IRAN;;;;;;;;;;;MODERATE (~$1 to $5 million);34;51.4;0
INDONESIA:  BANDA SEA;1802;08;;INDONESIA;;;Tsunami;;;;;;;;;-3.7;128.2;0
JAPAN:  KISAKATA;1804;07;10;JAPAN;;7.3;Tsunami;450;;;;10810;;;EXTREME (~$25 million or more);39.05;139.95;0
ITALY:  TYRRHENIAN SEA;1806;08;26;ITALY;;;Tsunami;;;;;;;;;41.7;12.7;0
FRANCE:  GAN,OLORON,LOUVIE-JUZON,BENEJACQ,TARBES;1814;05;22;FRANCE;;;;;;;;;;;MODERATE (~$1 to $5 million);43.2;0.4;0
IRAN:  MAZANDARAN;1823;09;07;IRAN;;;;;;;;;;;SEVERE (~>$5 to $24 million);36.3;53.3;0
CHINA:  TIBET (XIZANG PROVINCE);1834;;;CHINA;;6;;;;;;;;;;28.6;87.1;0
INDONESIA:  SUMBAWA ISLAND:  BIMA;1837;11;28;INDONESIA;;;;;;;;;;;MODERATE (~$1 to $5 million);-8.5;118.5;0
ETHIOPIA;1845;02;12;ETHIOPIA;;;;;;;;;;;;12.3;39;0
IRAN:  KHABUSHAN (NW KUCHAN);1852;02;22;IRAN;10;5.8;;2000;;;;;;;SEVERE (~>$5 to $24 million);37.1;58.4;0
IRAN:  SHIRAZ;1853;04;22;IRAN;;;;13000;;;;;;;EXTREME (~$25 million or more);29.6;52.5;0
CHILE:  VALPARAISO;1855;08;11;CHILE;;;Tsunami;;;;;;;;;-33;-71.7;0
FRANCE:  CHASTEUIL,TAULANNE,CASTELLANE,TALOIRE;1855;12;12;FRANCE;;;;;;;;;;;MODERATE (~$1 to $5 million);43.8;6.4;0
CALIFORNIA:  HALF MOON BAY;1859;09;24;USA;;;Tsunami;;;;;;;;;37.6;-122.3;0
EL SALVADOR / GUATEMALA / NICARAGUA;1859;12;09;EL SALVADOR;;7;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);13.7;-89.8;0
GREECE:  ACHAIE,VALYMITIKA,TRIPOLIS;1861;12;26;GREECE;;7.5;Tsunami;17;;;;;;0.04;LIMITED (roughly corresponding to less than $1 million);38.2;22.2;0
CHINA:  YUNNAN PROVINCE;1863;04;;CHINA;;5.5;;;;;;;;;SEVERE (~>$5 to $24 million);26;100.1;0
INDONESIA:  JAVA:  BANYUMAS;1863;07;31;INDONESIA;;;;;;;;;;;MODERATE (~$1 to $5 million);-7.5;109.3;0
CALIFORNIA:  FORT HUMBOLDT, EUREKA;1865;10;01;USA;;;;;;;;;;;MODERATE (~$1 to $5 million);41;-124.5;0
BANGLADESH:  SYLHET;1868;06;30;BANGLADESH;;7.5;;;;;;;;;;24.5;91.5;0
PHILIPPINES:  MASBATE ISLAND;1869;08;16;PHILIPPINES;;7;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);12.5;123.5;0
CALIFORNIA:  OWENS VALLEY;1872;03;26;USA;;7.8;Tsunami;27;56;;;52;;0.25;LIMITED (roughly corresponding to less than $1 million);36.7;-118.1;0
NEW HAMPSHIRE: CONCORD;1872;11;18;USA;;;;;;;;;;;;43.2;-71.53;0
PUERTO RICO:  ARECIBO;1875;12;;USA TERRITORY;;;;;;;;;;;MODERATE (~$1 to $5 million);18.3;-66.4;0
HAWAII;1877;02;24;USA;;;Tsunami;;;;;;;;;;;0
CHILE:  OFF NORTH COAST;1877;05;10;CHILE;40;8.3;Tsunami;103;;;;;;1.6;MODERATE (~$1 to $5 million);-21.5;-70.5;0
CHILE:  TARAPACA;1878;01;23;CHILE;40;7.9;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);-19.92;-70.335;0
IRAN:  BOJNURD;1879;04;02;IRAN;15;6.7;;700;;;;;;;SEVERE (~>$5 to $24 million);37.5;57.4;0
TURKEY;1880;07;29;TURKEY;;6.7;;30;;;;;;;LIMITED (roughly corresponding to less than $1 million);38.6;27.1;0
TOYAMA PREF., JAPAN;1880;11;;JAPAN;;;Tsunami;;;;;;;;;36.7;137.3;0
GREECE:  AEGEAN SEA;1881;08;26;GREECE;;;;;;;;;;;;38.4;26.1;0
CHINA:  SHANXI PROVINCE;1883;06;23;CHINA;;5.5;;;;;;;;;MODERATE (~$1 to $5 million);37.9;112.5;0
INDONESIA:  JAVA:  PATI;1890;12;12;INDONESIA;;;;;;;;;;;MODERATE (~$1 to $5 million);-6.76;111.04;0
GREECE:  ST KONSTANTINOS-ARKITSA (LOKRIS);1894;04;27;GREECE;;6.9;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);38.7;23.1;0
TURKEY;1894;07;10;TURKEY;;;Tsunami;;;;;;;;;40.6;28.7;0
TURKMENISTAN:  UZUN-ADA;1895;07;08;TURKMENISTAN;60;8.2;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);39.5;53.7;0
IRAN:  TEHRAN;1895;12;25;IRAN;;;;;;;;;;;MODERATE (~$1 to $5 million);35.7;51.4;0
INDONESIA:  SW. SUMATRA, JAVA;1896;10;10;INDONESIA;130;6.8;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-3.5;102.5;0
JAPAN:  SANRIKU;1898;04;22;JAPAN;;7.2;Tsunami;;2;;;;;;SEVERE (~>$5 to $24 million);38.6;142;0
MEXICO;1900;01;20;MEXICO;10;7.4;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);20;-105;0
ECUADOR:  ESMERALDAS;1901;01;07;ECUADOR;25;7.8;;;;;;;;;;-2;-82;0
TURKEY:  CANKIRI;1902;03;09;TURKEY;;5.5;;4;;;;;;;SEVERE (~>$5 to $24 million);40.7;33.6;0
TURKEY:  THESSALONIKI;1902;07;05;TURKEY;;6.6;Tsunami;;;;;;;;;40.75;23.25;0
ITALY:  PALERMO;1903;05;13;ITALY;;;Tsunami;;;;;;;;;38.1;13.4;0
INDONESIA:  S. JAVA;1904;09;07;INDONESIA;;;Tsunami;;;;;;;;;-7.7;109;0
TAIWAN:  JIAYI;1906;04;13;TAIWAN;;6.5;;15;84;;;1794;;;SEVERE (~>$5 to $24 million);23.4;120.4;0
CHILE:  ARICA / PERU: TACNA;1906;05;07;CHILE;33;;Tsunami;;;;;;;;;-18.5;-70.3;0
IRAN:  SILAKOR;1909;01;23;IRAN;33;7.7;;5500;;;;;;;MODERATE (~$1 to $5 million);33;50;0
CAMEROON:  BUEA;1909;04;26;CAMEROON;;;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);4.2;9.2;0
UTAH;1909;10;06;USA;;;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);41.8;-112.7;0
TAIWAN;1909;11;21;TAIWAN;;7.3;;4;;;;14;;;LIMITED (roughly corresponding to less than $1 million);24.4;121.8;0
TURKEY:  HACIHAMZA,OSMANCIK,ISKILIP;1910;06;25;TURKEY;;6.1;;;;;;;;;SEVERE (~>$5 to $24 million);40.9;34.6;0
TURKEY:  MARMARA SEA;1912;08;09;TURKEY;60;7.8;Tsunami;3000;1575;;;5540;;;EXTREME (~$25 million or more);40.5;27.2;0
MEXICO:  ACAMBAY-TIXMADEJE;1912;09;19;MEXICO;;;;;;;;;;;SEVERE (~>$5 to $24 million);19.9;-99.9;0
PHILIPPINES:  SORSOGON;1912;11;08;PHILIPPINES;;;;;;;;;;;MODERATE (~$1 to $5 million);12.6;124;0
CHILE:  NORTHERN;1918;05;20;CHILE;80;7.9;Tsunami;;;;;;;;;-28.5;-71.5;0
INDONESIA:  BANDA SEA;1918;11;18;INDONESIA;190;8.1;;;;;;;;;;-7;129;0
PERU;1922;01;17;PERU;650;7.6;;;;;;;;;;-2.5;-71;0
PHILIPPINES:  SIATON,ZAMBOANGUITA;1922;03;01;PHILIPPINES;;6;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);9;123.25;0
PAPUA NEW GUINEA:   BISMARCK ARCHIPELAGO;1923;11;02;PAPUA NEW GUINEA;145;7.1;Tsunami;;;;;;;;;-4.653;154.232;0
COLOMBIA:  IPIALES;1923;12;14;COLOMBIA;;5.3;;300;;;;;;;SEVERE (~>$5 to $24 million);1;-77.5;0
AUSTRALIA:  MACQUARIE ISLAND;1924;06;26;AUSTRALIA;;7.8;Tsunami;;;;;;;;;-56;157.5;0
FRANCE:  CAURO,COTI-CHIAVARI;1928;02;07;FRANCE;;;;;;;;;;;MODERATE (~$1 to $5 million);44.2;9.2;0
MEXICO:  OAXACA,COLIMA,PUEBLA,GUERRERO,MORELOS;1928;02;10;MEXICO;100;7.7;;;;;;;;;SEVERE (~>$5 to $24 million);17.8;-97.6;0
CHINA:  JIANGSU PROVINCE;1930;01;03;CHINA;;5.5;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);32.2;119.4;0
SPAIN:  OFF SOUTHERN COAST;1930;02;16;SPAIN;;;Tsunami;;;;;;;;;36;-3;0
NICARAGUA:  MANAGUA;1930;03;31;NICARAGUA;;;;1000;;;;;;15;SEVERE (~>$5 to $24 million);12.1;-86.2;0
ARMENIA:  ZANGEZUR, NAKHITCHEVAN;1931;04;27;ARMENIA;22;6.3;;2890;;;;;;;EXTREME (~$25 million or more);39.2;46;0
KERMADEC ISLANDS;1932;05;26;KERMADEC ISLANDS (NEW ZEALAND);600;7.9;;;;;;;;;;-25.5;179.2;0
PACIFIC OCEAN:  N;1932;11;02;PACIFIC OCEAN;;7.5;;;;;;;;;;-32;-131.5;0
VENEZUELA: CUMANA;1932;11;04;VENEZUELA;;;Tsunami;;;;;;;;;10.5;-64.2;0
EL SALVADOR:  SAN SALVADOR;1933;05;21;EL SALVADOR;90;6.9;;;;;;;;;MODERATE (~$1 to $5 million);12;-87.5;0
HONDURAS:  SAN JORGE, LA ENCARNACION, SAN FERNANDO;1934;12;03;HONDURAS;;;;;;;;;;;MODERATE (~$1 to $5 million);15;-89;0
CHINA:  SICHUAN PROVINCE;1935;04;28;CHINA;;6;;2;;;;;;;LIMITED (roughly corresponding to less than $1 million);29.4;102.3;0
JAPAN;1935;07;19;JAPAN;;;Tsunami;;;;;;;;;36.6;141.4;0
CHINA:  SICHUAN PROVINCE;1936;04;26;CHINA;;6.8;;;;;;;;;MODERATE (~$1 to $5 million);28.6;103.6;0
JAPAN:  SANRIKU;1938;11;22;JAPAN;10;;Tsunami;;;;;;;;;36.7;142.1;0
ITALY;1940;01;15;ITALY;15;4.8;Tsunami;;;;;;;;;38.1;13.5;0
INDONESIA:  MINAHASSA PENINSULA;1942;05;28;INDONESIA;120;7.5;;;;;;;;;;;;0
ARGENTINA:  CANADA,SECA,LAS MALVINAS;1942;06;05;ARGENTINA;;;;;;;;;;;SEVERE (~>$5 to $24 million);-34.6;-67.9;0
SE. HOKKAIDO ISLAND, JAPAN;1943;06;13;JAPAN;20;;Tsunami;;;;;;;;;41.2;143.3;0
INDONESIA:  NEW GUINEA:  IRIAN JAYA:  ARU ISLANDS;1943;11;06;INDONESIA;60;7.6;;;;;;;;;;-6;134.5;0
PAPUA NEW GUINEA:  NEW IRELAND;1944;05;25;PAPUA NEW GUINEA;60;7.5;;;;;;;;;;-2.5;152.8;0
JAPAN:  HONSHU:  S;1945;01;12;JAPAN;;7.1;Tsunami;2306;896;;;7221;;;EXTREME (~$25 million or more);34.7;137.2;0
CHINA:  HEBEI PROVINCE;1945;09;23;CHINA;;6.3;;17;30;;;;;;LIMITED (roughly corresponding to less than $1 million);39.5;119;0
PAPUA NEW GUINEA:  NEW BRITAIN;1947;05;06;PAPUA NEW GUINEA;33;7.3;;;;;;;;;;-6.5;148.5;0
ITALY:  N;1948;05;07;ITALY;;;;;;;;;;;;44.6;10.9;0
PERU:  CANETE;1948;05;28;PERU;55;6.8;;4;;;;;;;MODERATE (~$1 to $5 million);-13.1;-76.2;0
CHINA:  YUNNAN PROVINCE;1950;02;02;CHINA;;7;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);21.7;100.1;0
INDIA-CHINA;1950;08;15;INDIA;33;8.6;Tsunami;1530;;;;;;20;SEVERE (~>$5 to $24 million);28.5;96.5;0
TONGA ISLANDS;1950;12;14;TONGA;200;7.7;;;;;;;;;;-19.5;-176;0
JAPAN:  KASHIMA;1953;11;25;JAPAN;60;7.4;Tsunami;1;;;;;;;LIMITED (roughly corresponding to less than $1 million);34;141.7;0
NEVADA:  FALLON;1954;07;06;USA;;6.8;;;;;;;;;MODERATE (~$1 to $5 million);39.4;-118.5;0
INDONESIA:  SUMABAWA:  BIMA,RABA;1954;11;02;INDONESIA;;6.8;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-8;119;0
AFGHANISTAN:  KABUL;1956;06;09;AFGHANISTAN;60;7.6;;100;;;;;;;;35.1;67.5;0
TAIWAN:  HUALIEN, TAIPEI;1957;02;23;TAIWAN;69;7.2;;11;;;;;;;MODERATE (~$1 to $5 million);23.9;121.6;0
TAIWAN;1959;08;15;TAIWAN;60;7;;16;63;;;;;;SEVERE (~>$5 to $24 million);22.18;121.13;0
IRAN:  KHENDODZHAN, DAKHNE-UDZHAK;1963;01;31;IRAN;3;4.5;;4;;;;;;;MODERATE (~$1 to $5 million);36.9;57.8;0
ITALY:  S;1963;03;28;ITALY;;;;;;;;;;;;40.8;15.6;0
BALKANS NW:  MACEDONIA:  SKOPJE;1963;07;26;MACEDONIA;5;6;;1070;3300;;;;;1000;EXTREME (~$25 million or more);42.1;21.3;0
INDONESIA:  JAVA:  LABUHAN, MENES, PONOROGO;1963;12;16;INDONESIA;64;6.6;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-6.4;105.4;0
VANUATU ISLANDS:  ESPIRITU SANTO ISLANDS;1964;07;05;VANUATU;;7.5;;;;;;;;;;-15.5;166.5;0
IRAN:  S;1964;12;27;IRAN;;;;;;;;;;;MODERATE (~$1 to $5 million);27;54;0
CHINA:  SHANXI PROVINCE;1967;12;18;CHINA;30;5.4;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);36.467;111.217;0
TURKEY:  SIVAS;1970;07;02;TURKEY;27;4.9;;1;;;;150;150;;MODERATE (~$1 to $5 million);38.8;36.7;0
RUSSIA:  BLACK SEA;1970;12;04;RUSSIA;7;5.1;Tsunami;;;;;;;;;43.84;39.34;0
PAPUA NEW GUINEA:  BISMARCK SEA  RABAUL;1971;07;26;PAPUA NEW GUINEA;48;7.9;Tsunami;;;;;;;;;-4.9;153.2;0
TAIWAN:  HUALIEN;1972;04;24;TAIWAN;33;6.9;;4;11;;;;;;MODERATE (~$1 to $5 million);23.6;121.6;0
AUSTRALIA:  WOLLONGONG, SYDNEY;1973;03;09;AUSTRALIA;13;5.5;;;;;;;;0.5;LIMITED (roughly corresponding to less than $1 million);-34.13;150.27;0
SOLOMON ISLANDS;1977;04;20;SOLOMON ISLANDS;33;7.5;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-9.844;160.822;0
ROMANIA:  VELINGRAD;1977;11;03;ROMANIA;6;5.1;;;;;;;;;MODERATE (~$1 to $5 million);42.11;23.97;0
GREECE: THESSALONIKI;1978;06;20;GREECE;3;6.4;Tsunami;50;;;;;;250;EXTREME (~$25 million or more);40.739;23.229;0
SPAIN;1978;08;14;SPAIN;30;4.4;Tsunami;;;;;;;;;36.63;-6.871;0
INDONESIA:  NEW GUINEA:  IRIAN JAYA;1979;09;12;INDONESIA;5;7.9;Tsunami;15;;;;1000;;;SEVERE (~>$5 to $24 million);-1.679;136.04;0
INDONESIA:  JAVA:  TASIKMALAJA;1980;04;16;INDONESIA;84;5.8;;;;;;;;;MODERATE (~$1 to $5 million);-8.082;108.793;0
GREECE:  ATHENS-CORINTH-KHALIS;1981;03;04;GREECE;29;6.4;;1;9;;;;;;MODERATE (~$1 to $5 million);38.209;23.288;0
CALIFORNIA:  CENTRAL, COALINGA;1983;05;02;USA;10;6.2;;;45;;;500;;31;EXTREME (~$25 million or more);36.219;-120.317;0
NOSHIRO, JAPAN;1983;06;09;JAPAN;26;5.9;Tsunami;;;;;;;;;40.249;138.948;0
RUSSIA:  NEAR EAST COAST OF KAMCHATKA;1983;08;17;RUSSIA;63;6.5;Tsunami;;;;;;;;;55.867;161.287;0
ITALY:  CENTRAL:  :PERUGIA-ASSISSI-GUBBIO;1984;04;29;ITALY;12;5.3;;3;200;;;;;25;EXTREME (~$25 million or more);43.26;12.558;0
TURKEY:  E, SENKAYA;1984;10;18;TURKEY;60;5.3;;3;35;;;75000;;;SEVERE (~>$5 to $24 million);40.545;42.403;0
VENEZUELA:  CHURUGUARA,  FALCON, LARA;1986;07;18;VENEZUELA;7;4.9;;1;;;;30;;;LIMITED (roughly corresponding to less than $1 million);10.77;-69.428;0
ROMANIA:  BUCHAREST, KISHINEV-KAGUL;1986;08;30;ROMANIA;132;6.9;;2;558;;;;55000;730;EXTREME (~$25 million or more);45.547;26.316;0
